listeners,toptags,song_name,main_artist_name
17248.0,new age:100;ambient:73;instrumental:62;celtic:34;relax:34;peaceful:23;ethereal:23;David Arkenstone:23;flute:17;fantasy:17;pan flute:17;New Age instrumental:17;Wind in the Trees:17;mood:12;chillout:6;chill:6;hard rock:6;slow:6;calm:6;piano:6;beautiful:6;melodic:6;weird:6;moody:6;Meditation:6;relaxing:6;hypnotic:6;Calming:6;eclectic:6;interesting:6;pleasant:6;melody:6;relaxation:6;SUN:6;sky:6;spring:6;magic:6;light:6;darkness:6;13:6;Earth:6;sunlight:6;fascinating:6;soothing:6;All:6;FM:6;search:6;arcane:6;a:6;mold:6;DarkLight:6;magnificent music:6;angstwave:6;dark age:6;DARK DARK:6;enchantment:6;celt:6;new age ambient:6;dark dark dark:6;once in a while:6;andreas:6;fantasy new age:6;quaver:6;Dark Sky:6;1309fh:6;ROF:6;a 2414 Loved tracks:6;spirit wind:6;darkness magic:6;playlist4:6;Darksky:6;channel13:6;fmfm:6;,wind in the trees,david arkenstone
17246.0,thrash metal:100;metal:67;alternative rock:34;Stoner Rock:34;stoner:34;stoner metal:34;video game music:34;Power metal:34;9 lbs hammer:34;powertrip:34;brecher:34;hirntrauma:34;slam dancehall:34;,"fire, flood & plague",high on fire
17222.0,ebm:100;futurepop:72;industrial:58;electronic:50;Gothic:22;synthpop:22;electro:15;dance:15;synth pop:15;darkwave:15;electronica:8;goth:8;seattle:8;washington:8;USA:8;dark:8;Awesome:8;high energy:8;american:8;dark electro:8;favourite:8;eurodance:8;male vocalist:8;dj:8;best song ever:8;lonely:8;electropunk:8;lyrical:8;wet:8;electro industrial:8;2000s:8;powerful:8;7 of 10 stars:8;2001:8;eurobeat:8;electro-industrial:8;america:8;electro punk:8;euro dance:8;i wanna dance:8;favourite tracks:8;Soundtrack to life:8;industrial electro:8;crushing:8;electrogoth:8;torment:8;Metropolis Records:8;if evilangela had a radio station:8;punk-inspired:8;party4265:8;good chord progressions:8;oh my goth:8;Assemblage 23:8;I lOVE THIS SHIT:8;Future structures:8;music producer:8;pcockey dance:8;pcockey radio:8;assemblage23:8;upbeat goth:8;upbeat industrial:8;assemblage 23 - house on fire:8;plons masa:8;agnispice:8;di fm future synthpop:8;,house on fire,assemblage 23
17213.0,twin peaks:100;Soundtrack:78;david lynch:78;mystic:56;chillout:23;dark jazz:23;haunting:23;amazing:12;noir:12;jazzy:12;halloween:12;1992:12;loneliness after dusk:12;pozytywne wibracje:12;1990s:12;6 of 10 stars:12;ambient jazz:12;doom jazz:12;repeatable:12;film noir:12;nightmare:12;badalamenti:12;The best song in the world:12;dark beauty:12;Angelo Badalamenti:12;wasted:12;all the good times and the flowers and the wine:12;movies I like:12;music to listen at night:12;sweet n fresh chillout:12;filmweb:12;smutne jak chuj:12;pink lodge:12;chill906:12;twin peaks - fire walk with me:12;godzillia day:12;dark bar:12;k1r7m:12;,sycamore trees,angelo badalamenti
17202.0,black metal:100;doom metal:47;Gothic Metal:39;Dark metal:24;portuguese:16;moonspell:16;slaytanic stuff:16;metal:8;death metal:8;5 of 10 stars:8;Folk Black Metal:8;simone:8;RULZ:8;lusitanian metal:8;Lusitanian Black Metal:8;Gothic Beasts:8;portuguese gothic:8;Goat on Fire:8;,goat on fire,moonspell
17158.0,atmospheric:100;chillout:67;ambient:67;beautiful:67;dreampop:67;chillwave:67;heavenly:67;electronic:34;downtempo:34;epic:34;dark:34;whimsical:34;beauty:34;unique:34;emotional:34;trip:34;import:34;title track:34;streamable track wants:34;dreamwave:34;shivers:34;atmos:34;pchiuuu:34;sickly ill chillllllllllllll:34;,treeship,memory tapes
17110.0,indie:100;Love:60;Good Stuff:60;indie rock:40;Awesome:40;alternative:20;alternative rock:20;download:20;Like:20;wilmerzurdo:20;newww:20;,the greatest of these (a little love),between the trees
17092.0,idm:100;trip-hop:50;indie electronic:50;trip hop:50;break:50;8 of 10 stars:50;Brutal Death Metal:50;,the trees in juarez,the flashbulb
17091.0,Grunge:100;rock:40;alternative:40;alternative rock:40;indie rock:40;seattle:20;hard rock:20;northwest:20;Seattle rock:20;under 2 minutes long:20;lanegan is my favorite:20;,story of her fate,screaming trees
17058.0,rock:100;chill:34;alternative:34;swedish:34;indie rock:34;Progressive rock:34;Indie-Rock:34;00s:34;2010:34;5:34;brought me through hard times:34;cant believe theyve changed so much:34;good old johnossi:34;,bed on fire,johnossi
17050.0,christmas:100;jazz vocal:12;easy listening:12;oldies:12;Perfection:12;Yule:12;Christmas tag:12;christmas classic:12;treasure between the years:12;mg xmas:12;,the christmas song (chestnuts roasting on an open fire),nat king cole
17042.0,Grunge:100;rock:42;alternative rock:25;alternative:17;seattle:17;indie rock:9;perfect:9;northwest:9;Seattle rock:9;lanegan:9;as-it-seems--:9;Free Range Human:9;,caught between,screaming trees
17015.0,instrumental:100;Awesome:50;emotronica:50;indiecore:50;idm:34;ebm:34;radiohead:34;mike patton:34;venetian snares:34;Drill n Bass:34;power electronics:34;NSHN:34;experimental:17;industrial:17;8bit:17;Canadian:17;8-bit:17;Avant-Garde:17;cosmic:17;amazing:17;Coldplay:17;breakcore:17;michael jackson:17;steve aoki:17;lemon demon:17;Rhythmic Noise:17;awesomeness:17;Animal Collective:17;magical:17;jazz house:17;people who are freakier and folkier than motherfucking devendra banhart:17;poop:17;last fm noise mafia:17;Dj Tiesto:17;the most frostbitten and grim music from the very very very very very very inverted mountains of Kxziiiimfghhhblaghl:17;queen of pop:17;:3:17;hipster garabe:17;story of the year:17;psychoalgie:17;the vitamin b12:17;Awesome Drums:17;Marie Antoinette Soundtrack:17;pickle:17;not white:17;sorry stormchasar:17;canadianoise:17;kid a:17;Man in the pickle suit tricked me again:17;thejunner:17;hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard hard sex electro:17;nancykitten all-time favourite albums:17;the fearsofas:17;Well thank you Descendants were pretty good really But is it really pop punk Sounds like regular punk with hardcore influences to me Give me a good explanation why its pop punk and I will not condemn the entire genre:17;sonichu:17;JUNNER:17;I have to say I find Pigdaddy to be pretty crappy:17;practice for ten years:17;i made a breakcore remix of The Battles Of Agamemnon:17;its just a shame theres not really anything furry about it:17;defending the traditional role of art as only a 15-year-old EBM listener can do:17;synestheticarts:17;beakcore:17;noise gabber:17;ass burgers:17;masturbatin and squirtin:17;Jerkops:17;wrote the highway code book:17;sorry robin:17;busting some fucking heads:17;higginst:17;better than higginst:17;dance and dance:17;big white thing:17;Gronf gronf noise gnome:17;CheezyWeezie:17;higginst duh:17;industrial snazz:17;burd:17;capmanslovedtracks:17;STEVE AOKI REMIXED:17;full metal jew:17;yuri fanboy:17;,swollen trees,the flashbulb
17013.0,folk:100;folk rock:93;rock:54;medieval:39;new age:39;Blackmore's Night:31;cover:24;renaissance:8;guitar:8;intense:8;celtic:8;english:8;inspiring:8;10 of 10 stars:8;All:8;slgdmbestof:8;Renaissance rock:8;Folk/Rock:8;covers that are actually good:8;slgdm:8;joan osborne cover:8;,st. teresa,blackmore's night
16940.0,Grunge:100;alternative:72;rock:58;seattle:29;northwest:29;alternative rock:15;indie rock:15;Alternative  Punk:15;90s:15;post-grunge:15;screem:15;silent intensity:15;javajustice:15;Seattle rock:15;screaming trees:15;lanegan is my favorite:15;my own sticks and stones:15;my own new:15;trii:15;word: today:15;Free Range Human:15;,something about today,screaming trees
16865.0,electronic:100;breakbeat:59;big beat:53;techno:35;hardcore electronica:19;Rave:16;electronica:12;the prodigy:12;dance:10;electro:6;industrial:6;seen live:4;FUCKING AWESOME:4;british:3;alternative rock:3;favorites:3;power:3;Prodigy:3;00s:3;heard live:3;rocktronica:3;INVADERS MUST DIE:3;rock:2;alternative:2;hardcore:2;2009:2;UK:2;energy:2;repetitive:2;piano:2;8bit:2;Energetic:2;Drum and bass:2;Drum n Bass:2;breaks:2;aggressive:2;ebm:2;loved:2;bigbeat:2;cool:2;male vocalists:2;love at first listen:2;drum & bass:2;import:2;8 of 10 stars:2;electro rock:2;2012:2;2000s:2;Headfuck:2;czHit:2;addicting:2;10 of 10 stars:2;run:2;fire:2;speed:2;Go:2;kim deal:2;ElectronicaDance:2;rage:2;psychodelic:2;electronic rock:2;synthpunk:2;british rock:2;sport:2;3 of 10 stars:2;hardcore breaks:2;d n b:2;action:2;dance dance:2;harsh industrial:2;fight:2;Workout music:2;nochmal:2;electrease:2;2000s rock:2;Non-Stop:2;melodic universe:2;dark-electronica:2;Rock influence:2;opener 2009:2;liam howlett:2;absolutely mind blowing:2;die motherfucker:2;hans:2;killa beats:2;Keith Palmer:2;Marcos Vicente Salon:2;partyhut:2;take me to the hospital:2;burning red hot:2;endstpornoes:2;HRforce:2;Meine Privat-CD-Sammlung:2;SonneMondSterne 2009:2;fuckin trash:2;Lippe geplatzt:2;FeyTale:2;Prodigy gig:2;emperorcryn:2;prodiyi:2;,world's on fire,prodigy
16846.0,indie:100;alternative:67;indie rock:67;quirky:67;dark:34;moody:34;good:34;High School:34;sinister:34;interessant:34;burning:34;indie classical:34;Mobius Loop-able:34;agosto 06 nuevo:34;mbd:34;i think i like this:34;,the desert is on fire,murder by death
16830.0,hard rock:100;hair metal:67;heavy metal:23;metal:23;rock:23;Firehouse:23;80s:12;american:12;favourite:12;80s rock:12;metal anthem:12;emperormagus:12;Grupo de Rock Favorito:Firehouse:12;barbwire hair metal:12;,rock on the radio,firehouse
16813.0,indie rock:100;vugube62:100;folk:67;Mellow:67;cello:34;violin:34;horns:34;Burn One:34;- - Rainy Day - -:34;music to weep to xoxo:34;- - snowy day - -:34;- -winter- -:34;- -Haggard- -:34;- -mems- -:34;exuberant folk:34;must check out later:34;play it blind:34;,song for the painter,lost in the trees
16792.0,psychedelic:100;Need to Download ASAP:50;space rock:34;rock:17;favorite songs:17;indie rock:17;epic:17;chilled:17;Ballad:17;religious:17;halloween:17;Neo-Psychedelia:17;powerful:17;noise-rock:17;KILL:17;dig it:17;best ever:17;sweet california:17;70s revival:17;absolute favourites:17;satan and hell:17;progressiv:17;names of people:17;a bad idea whose time has come:17;apres ca tu peux mourir en paix:17;mina svampar:17;Angels and Demons:17;diawl:17;amazing psychedelia:17;whoops single songs:17;,lucifer's memory,comets on fire
16735.0,metal:100;Stoner Rock:67;doom metal:67;Doom:45;stoner metal:45;heavy metal:34;Sludge:34;stoner:34;heavy:23;hard rock:23;Gothic:23;alternative metal:23;death metal:23;stoner doom metal:23;Matt Pike:23;seen live:12;rock:12;brutal:12;Progressive metal:12;Progressive rock:12;psychedelic:12;dirty:12;thrash metal:12;Progressive:12;thrash:12;aggressive:12;trees:12;heard on Pandora:12;drugs:12;Extreme Metal:12;heavy rock:12;smoking:12;marijuana:12;pagan metal:12;sludge metal:12;Doom Rock:12;Brutal Death Metal:12;ganja:12;grass:12;weed:12;high:12;stoned:12;progressive doom metal:12;Melvins:12;Post-thrash Metal:12;420:12;Extreme:12;death-n-roll:12;progressive stoner metal:12;riffs:12;9 lbs hammer:12;doom-death metal:12;prda:12;Sludge Doom Metal:12;hard core:12;sludge rock:12;Progressive Sludge Metal:12;bong:12;metal revival:12;progressive stoner rock:12;stoner-doom:12;artists to get more of:12;bombarding:12;smoking weed:12;progressive doom rock:12;stoner sludge metal:12;stoner thrash metal:12;doom stoner metal:12;high and mighty:12;drug metal:12;Stoner-Doom-Drone:12;sludge thrash metal:12;doom thrash metal:12;crushing metal:12;coffee and a cigarette:12;thrash doom metal:12;doom sludge metal:12;thrash sludge metal:12;booze dope tobacco pussy cars:12;sludge stoner metal:12;high metal:12;Marvin John Heemeyer:12;Remember When I Set You On Fire:12;stoned metal:12;thrash stoner metal:12;progressive sludge rock:12;drugs metal:12;,razor hoof,high on fire
16698.0,Soundtrack:100;trip-hop:100;Dreamy:100;violins:100;fip:100;loooove:100;magic:100;4 Stars:100;acoustic guitar:100;Acoustic intro:100;kmb:100;indietonic:100;identified:100;,i'm on fire,stateless
16615.0,thrash metal:100;heavy metal:72;metal:53;hard rock:43;acid drinkers:43;polish:39;olass:15;rozpierdol taki ze klekajcie narody:10;rest in peace olass:10;rock:5;polska:5;7 of 10 stars:5;trash metal:5;Southern metal:5;Awesome song:5;polish metal:5;Fuckin AWESOME:5;over 5 minutes long:5;max:5;polish thrash metal:5;polish heavy metal:5;polska muza tez miazdzyc potrafi:5;amazing solos:5;polski metal:5;Amazing riff:5;moc:5;utwory ktore budza we mnie wspomnienia:5;stay acid:5;power boost:5;dat vocal:5;Olass Acid:5;,blues beatdown,acid drinkers
16569.0,japanese:100;anime:100;Soundtrack:67;Naruto:56;j-pop:45;Naruto Shippuuden:34;shippuuden:34;pop:23;rock:12;emo:12;female vocalists:12;japanese rock:12;fun:12;Pop-Rock:12;Japanese pop:12;heartbeat:12;Like this:12;ikimonogakari:12;japanese pop-rock:12;blue bird:12;j-pop-rock:12;ikimono  gakari:12;naruto s:12;,blue bird,いきものがかり
16551.0,eurodance:100;dance:70;pop:47;90s:47;swedish:31;electronic:24;1994:16;techno:8;party:8;good:8;Favorite:8;inspiring:8;hit:8;fon:8;rakt over disc:8;eurodance 90s:8;Smacked Tracks:8;Hannan suosikit:8;Epic Eurodance:8;,set the world on fire,e-type
16544.0,Psychedelic Rock:100;2011:34;Traditional Doom Metal:34;heavy psych:34;,curse in the trees,uncle acid & the deadbeats
16502.0,folk:100;vugube62:75;indie:25;rock:25;indie rock:25;cello:25;violin:25;download:25;folk rock:25;North Carolina:25;chapel hill:25;love at first listen:25;best of 2010:25;2010s:25;NC:25;fall:25;sxsw 2010:25;new music:25;dream folk:25;aggressive voice:25;recs I like:25;,fireplace,lost in the trees
16493.0,dance:100;loved:100;guitars:100;colourful song titles:100;,blue neck riviera,no joy
16469.0,girl on fire:100;rhythum and blues tag:50;,girl on fire featuring nicki minaj - inferno version,alicia keys
16450.0,christmas:100;holiday:22;female vocalists:15;xmas:15;female vocalist:15;Christmas Music:15;Christmas tag:15;soul:8;80s:8;sexy:8;cover:8;90s:8;Christmas Songs:8;00s:8;food:8;holidays:8;noel:8;holiday music:8;noël:8;ilmxmas:8;headey:8;lashgo98:8;Celine Dion The Christmas Song:8;,the christmas song (chestnuts roasting on an open fire),céline dion
16435.0,electronic:100;swedish:100;hip hop:67;rap:67;dance:67;electronica:34;electro:34;party:34;swedish hiphop:34;electro-rap:34;,buffalo blues,maskinen
16409.0,cover:100;ukulele:67;amayzes loved:56;davaho53:45;alternative:23;soundtrack to a night on the kitchen floor:23;british:12;female vocalists:12;acoustic:12;american:12;covers:12;radiohead:12;loved:12;Amanda Palmer:12;special:12;no drums:12;girls who rock:12;THE MAGICAL UKULELE:12;oh-covers:12;covers admirables:12;,fake plastic trees,amanda palmer
16389.0,J-rock:100;jrock:64;Asian Kung-Fu Generation:64;japanese:55;rock:28;alternative:28;akfg:28;Awesome:19;JPop:19;japanese rock:19;j-pop:19;Japanese music:19;J-music:19;ajikan:19;Soundtrack:10;indie:10;alternative rock:10;favorite songs:10;indie rock:10;favorites:10;post-punk:10;train:10;Asian:10;japan:10;anime:10;guitar rock:10;heard live:10;4 of 10 stars:10;going home:10;Post-punk revival:10;Blue Train:10;:3:10;FMA:10;i want to be a drummer:10;Rainy day tunes:10;jonkoJRock:10;yout:10;listen to ze drums:10;pwny:10;,blue train,asian kung-fu generation
16372.0,electronic:100;indie:100;british:100;rnb:100;female vocalist:100;2016 single:100;interesent:100;,blue lights,jorja smith
16342.0,christmas:100;oldies:19;Elvis Presley:19;rock:13;Rock  Roll:13;Yule:13;pop:7;70s:7;american:7;xmas:7;male vocalist:7;Rock and Roll:7;Christmas Songs:7;1970's:7;1970s:7;holiday:7;seventies:7;Weihnachten:7;1971:7;70's:7;the big three:7;christmas elvis:7;christimas:7;the great Elvis:7;an old fashioned christmas:7;,holly leaves and christmas trees,elvis presley
16306.0,electronic:100;synth-pop:100;mercury guava lapis lazuli:100;electro-pop:67;downtempo:34;lounge:34;glitch:34;chiptune:34;synthpop:34;check later:34;zicbouge:34;zicdanse:34;zicelectro:34;metro downtempo:34;nu disco:34;zoolander:34;1Live Fiehe:34;fiehe:34;bogart the jogart:34;stella2011:34;very stark:34;future disco vol 3 - city heat:34;,blue steel,bot'ox
16302.0,radiohead:100;alternative rock:67;live:67;pxs: loved:67;seen live:34;indie:34;rock:34;alternative:34;downbeat:34;90s:34;brit rock:34;depressing:34;2002:34;dressing:34;all time fav:34;My Favourites:34;Radiohead Live:34;vbvcb:34;top ten favourite track:34;pixie in love:34;,fake plastic trees (live),radiohead
16288.0,witch house:100;electronic:34;darkwave:34;good:34;,burnout eyess (visions of trees remix),ooooo
16254.0,rock:100;Garage Rock:50;blues rock:50;play it again sam:50;Third Man Records:50;,blues on two trees,jack white
16250.0,love at first listen:100;favourite tracks:100;delicious:100;fucking incredible:100;noice rock:100;fucking hot:100;songsthatmademestopwhatiwasdoing:100;,beautiful blue sky,ought
16244.0,rapcore:100;christian rock:25;2011:25;7:25;rocking out:25;Adam Title:25;anaheim ducks:25;radiou:25;,on fire,p.o.d.
16243.0,indie:100;beautiful:100;love at first listen:100;,trees,manchester orchestra
16212.0,french:100;french pop:100;synth pop:100;fip:100;2013:100;goeiepoep:100;,le blues de françoise,la femme
16185.0,final fantasy:100;rock:67;instrumental:67;Progressive metal:67;video game music:67;THE BLACK MAGES:67;japanese:34;game:34;game soundtrack:34;Soundtrack:17;metal:17;remix:17;ost:17;video game:17;videogame:17;Power metal:17;Game Music:17;video games:17;game remix:17;Nobuo Uematsu:17;black mages II:17;black mages:17;anime and games:17;Tsuyoshi Sekito:17;Kenichiro Fukui:17;Michio Okamiya:17;Arata Hanyuda:17;Keiji Kawamori:17;The skies above:17;,blue blast - winning the rainbow,the black mages
16166.0,Grunge:100;rock:58;alternative:58;alternative rock:43;seattle:15;indie rock:15;90s:15;chill out:15;northwest:15;Mark Lanegan:15;silent intensity:15;Seattle rock:15;90coop:15;Screeming Trees:15;vittorio favs:15;vittorio genial:15;no-blech:15;Sehr feine Klaenge:15;radio as i want it:15;less than 20:15;word: before:15;bwa:15;,before we arise,screaming trees
